FECHA_CORTE;UUID;NIVEL_ACADEMICO;FACULTAD;PROGRAMA_ESTUDIOS;SITUACIÓN ALUMNO;MODALIDAD;SEDE;SEXO;ANNIO_EGRESO;SEMESTRE_EGRESO;PROMEDIO_FINAL;CREDITOS_ACUMULADOS;FECHA_EGRESO;ANNIO_MATRICULA1;ANNIO_SOLICITUD_TRAMITE;DETALLE_TIPO_ESTUDIO
20240624;a4472cccb67cccbf0615fa6e06f8399c;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.97;72;1/4/2022;2017;2022;REGULAR
20240624;cebf9a6085c0a133332232538ebc6479;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.07;72;6/25/2021;2017;2021;ITINERANTE
20240624;e70749cfdfa5dab905fbcfc8dae06482;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;16.49;72;6/15/2022;2017;2022;REGULAR
20240624;f91c4b77b7732e856914fad611b9892d;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;16.13;72;6/22/2022;2017;2022;REGULAR
20240624;92295c5bb26bb09e742399cf866b540b;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.07;72;11/15/2022;2017;2022;ITINERANTE
20240624;843b63e260cc09fe1f0df20da28096cd;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.39;72;11/24/2021;2017;2021;ITINERANTE
20240624;605122547e3ecd68d508bb79a572575f;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;18.04;72;3/17/2022;2017;2022;REGULAR
20240624;5f440a62236be9d3d5b005a542899fcb;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.4;72;3/4/2022;2017;2022;ITINERANTE
20240624;f599812a3f7570bdbea0c2c7c2cd2e60;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;13;72;6/16/2022;2017;2022;REGULAR
20240624;e3c1038dae20c3f14a3ef3f8ec59a4ca;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.26;72;12/17/2021;2017;2021;ITINERANTE
20240624;800e731de775c5380872de3a37a05c0a;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;18.14;72;11/12/2020;2017;2020;REGULAR
20240624;b5f2091bb7b637649beb798eafb504fd;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.94;72;4/26/2023;2017;2023;ITINERANTE
20240624;bc7b7bf708281fa0289d36c84b35d349;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.69;72;9/28/2021;2017;2021;ITINERANTE
20240624;b8fa12f020f4e7b4177b20e182d22052;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.51;72;5/24/2023;2017;2023;ITINERANTE
20240624;aa233a634b600dcde2e03fe542afd925;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.33;72;5/11/2023;2017;2023;ITINERANTE
20240624;8e98df338dc55dad249b424f495fc487;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.17;72;9/28/2021;2017;2021;ITINERANTE
20240624;10f4ac581e6d7e5c7ac7a46e7150643a;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.47;72;6/25/2021;2017;2021;ITINERANTE
20240624;f95f40deba2aa2cba80d3f5a316f526d;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.5;72;5/24/2023;2017;2023;ITINERANTE
20240624;7da499cc828be4b1224d9bbd7634164a;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.33;72;2/10/2022;2017;2022;ITINERANTE
20240624;6bbfb1f6a77db27cdb92f70ca672b99d;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.88;72;6/14/2022;2017;2022;ITINERANTE
20240624;d4bb25929999deb9811fa67956aa6881;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.21;72;9/28/2021;2017;2021;ITINERANTE
20240624;cb621d2a11937896c8f82b585cf009d0;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.18;72;9/28/2021;2017;2021;ITINERANTE
20240624;c862367e5b72f1003dd3d97220e7cf05;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.09;72;8/19/2022;2011;2022;REGULAR
20240624;e2b91067e0fca499f2cb9dcbfd579959;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.21;72;6/28/2022;2017;2022;ITINERANTE
20240624;d0145c22ca83280387bddfd0deda6722;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;16.96;72;12/17/2021;2017;2021;ITINERANTE
20240624;bb7688406ef17ba4f46ed410e751e6db;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;16.39;72;6/22/2022;2017;2022;REGULAR
20240624;4ff6c93d0a6625c405c6d22d46ada89a;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.01;72;4/9/2024;2017;2024;ITINERANTE
20240624;31905a85bf9692cae515b7030e5a2d79;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.17;72;8/20/2021;2017;2021;ITINERANTE
20240624;cdde1212e007bf1b3c69e84b77631993;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.86;72;6/8/2022;2017;2022;REGULAR
20240624;23127ba4e9c37b2a4bbe077ab527ab80;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.14;72;6/14/2023;2017;2023;ITINERANTE
20240624;c7ae672adca2047c1193a11a305bc643;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.82;72;8/2/2022;2017;2022;ITINERANTE
20240624;df01160dcdb42c67b7748d04747094a8;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.71;72;7/15/2021;2017;2021;REGULAR
20240624;fead1ed952fc85ba4413411b0ca4a62f;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.29;72;6/25/2021;2017;2021;ITINERANTE
20240624;4eabb373f485c33265ade4509b749b62;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.1;72;6/25/2021;2017;2021;ITINERANTE
20240624;9cef55d3cbc139738999658985de49b1;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;16.88;72;1/28/2022;2017;2022;ITINERANTE
20240624;d82aec18c9200ed5d296ccdd81d945b6;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;14.92;72;12/17/2020;2016;2020;SEMIPRESENCIAL
20240624;b49357011aabb94364e21696947c491e;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.13;72;9/28/2021;2017;2021;ITINERANTE
20240624;a661085d9e249834a94f84cb43e1fad8;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.28;72;8/16/2022;2017;2022;ITINERANTE
20240624;9d1ef1541290a758b526328dbf228e60;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.11;72;7/27/2022;2017;2022;ITINERANTE
20240624;3ba589edc91c4c44742b5fb7723fcee5;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;15.19;72;9/28/2022;2016;2022;REGULAR
20240624;416d281b1cccf7a7b50a1091cebe65d1;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;16.63;72;5/6/2021;2017;2021;REGULAR
20240624;5b8a8b5b59533b7f0cc0ec1cd2b90d7d;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;16.36;72;2/14/2022;2004;2022;REGULAR
20240624;ff0d0ea53b5c5b60b047b22aedb00144;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.27;52;5/11/2023;2018;2023;REGULAR
20240624;81c05a5deec9bc37f1df7a25d2eea847;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: CIENCIAS DEL DEPORTE;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.4;52;2/19/2021;2018;2021;REGULAR
20240624;85e7a54cc3519af0a5fd87678557e476;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: CIENCIAS DEL DEPORTE;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;16.37;52;2/19/2021;2019;2021;REGULAR
20240624;73dc860f9c84f64d95924136e0035e2f;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: CIENCIAS DEL DEPORTE;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;16.58;52;12/28/2020;2019;2020;REGULAR
20240624;686b08dec60ac78965aaa536d7465cb1;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: CIENCIAS DEL DEPORTE;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;14.62;52;2/19/2021;2018;2021;REGULAR
20240624;98c07dd7f2c42c5450ca684ce93c0b01;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: CIENCIAS DEL DEPORTE;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;15.56;52;1/22/2021;2019;2021;REGULAR
20240624;8da46ce6efffcaf2785e86b71afce430;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.25;52;12/30/2020;2019;2020;REGULAR
20240624;412a17d9d958dd871e4cfde5b78f90ea;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.38;52;12/10/2020;2014;2020;SEMIPRESENCIAL
20240624;3890c63b23d07afab134630e8049e894;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.5;52;2/19/2021;2019;2021;REGULAR
20240624;7fed05ddfb59380d1eb5e8208d06faa7;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.87;52;2/19/2021;2019;2021;REGULAR
20240624;8d73956a50aabc0e7c5b8e5792267391;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.08;52;12/29/2022;2019;2022;SEMIPRESENCIAL
20240624;2adfdcdabd98a32208bd8418b322f7d1;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.98;52;2/19/2021;2019;2021;REGULAR
20240624;5838295d052042b3b325c4727a80c4e9;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.35;52;3/30/2021;2019;2021;REGULAR
20240624;61e7687308704abda45beb8e5047fed7;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17;52;4/12/2021;2019;2021;SEMIPRESENCIAL
20240624;173eb184eeb00ebc6bca6b61251c0b5d;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.08;52;6/25/2021;2019;2021;SEMIPRESENCIAL
20240624;09207a67478b1f37b5cacc42f90f41ab;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.71;52;1/27/2021;2019;2021;SEMIPRESENCIAL
20240624;ee3da0fff11e870b7b11267e0d70e3d4;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.96;52;7/7/2023;2019;2023;REGULAR
20240624;f0871a39d1e03aea17b73d415c5339e3;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.63;52;3/9/2022;2019;2022;SEMIPRESENCIAL
20240624;ed9dfd09889c88006b0fea81330a1f08;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;16.62;52;4/7/2021;2019;2021;SEMIPRESENCIAL
20240624;df8a7bd4f491d4a3a0ed0c89bd6b4c2b;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;16.79;52;2/5/2024;2019;2024;SEMIPRESENCIAL
20240624;c7c2afbecaf067b47d8c0ab4665e29dd;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.02;52;2/19/2021;2019;2021;REGULAR
20240624;67d18046041fe58a0e9eefa170d40ff2;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17;52;12/15/2020;2019;2020;SEMIPRESENCIAL
20240624;c61f9fa34353e7100a020a0e03ea35cd;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.06;52;1/18/2021;2019;2021;SEMIPRESENCIAL
20240624;59190a1e908ae602cbc073c946c04a5e;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.08;52;10/6/2021;2019;2021;REGULAR
20240624;aa409cd55dbdd5fec6c8830a6e1d287d;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.98;52;11/29/2021;2019;2021;SEMIPRESENCIAL
20240624;8764102b14a4efb8685581dd95e20fb0;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.58;52;11/20/2023;2018;2023;REGULAR
20240624;2321505f5b99dcddbcf7a1dfcece430b;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.67;52;2/19/2021;2019;2021;REGULAR
20240624;2f8491a21442f6cff91ece4b65698ea5;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.19;52;2/28/2023;2019;2023;SEMIPRESENCIAL
20240624;aee09fed148891fc77cec26647351f85;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.29;52;2/19/2021;2019;2021;REGULAR
20240624;90f038f8e57eac6396fed22690f5d292;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.83;52;2/19/2021;2019;2021;REGULAR
20240624;83a9a6bb069af51d71f0561da1106bd4;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;18.25;52;2/4/2021;2019;2021;REGULAR
20240624;554f823fb27116f7c6594f19c03d783b;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16;64;1/4/2022;2004;2022;REGULAR
20240624;5d12e47bd2ce260cf883ee9e5bf53fd9;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.58;52;2/19/2021;2019;2021;REGULAR
20240624;41bb66bd35123e3f0cd442e7da05b51b;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.04;52;2/19/2021;2019;2021;REGULAR
20240624;75b42688220bb132cfc062f5c6773043;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.96;52;2/19/2021;2019;2021;REGULAR
20240624;b29da4bffdd673f4ba1a8bb62b136476;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;16.23;52;6/21/2021;2019;2021;REGULAR
20240624;59b26bd0dae52eeebb43c7434e71408e;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.27;52;5/24/2021;2019;2021;SEMIPRESENCIAL
20240624;6c074897cafbd5b35bc0b9106c672b30;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.5;52;2/19/2021;2019;2021;REGULAR
20240624;21d80d71c03ac56037fd69e8089f1321;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.21;52;2/19/2021;2019;2021;REGULAR
20240624;40bd0546bc658baeffa8c39883f7a7b7;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.88;52;2/1/2021;2019;2021;SEMIPRESENCIAL
20240624;407f8953b413939d6f84fdbde96120b7;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.48;52;2/19/2021;2019;2021;REGULAR
20240624;188de0869f7b97450b0aeecdf4a1212f;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;17.42;52;2/19/2021;2019;2021;REGULAR
20240624;24b75fe0e5390cab569656a7e207e888;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.35;52;2/19/2021;2019;2021;REGULAR
20240624;321fc20b5e3ff18370d3c7c4e0f66d12;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;16.79;52;2/2/2021;2019;2021;SEMIPRESENCIAL
20240624;62ed67f8500f3b4b30bcde3415a15671;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;16.87;52;2/19/2021;2019;2021;REGULAR
20240624;6e7ab5089352c3e980c706ffec94410f;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20201;18.83;52;2/19/2021;2019;2021;REGULAR
20240624;508c5b1c124f5c50caf97779c4175905;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20201;17.13;52;2/19/2021;2019;2021;REGULAR
